station lon lat moho av_vp av_vs av_rho
nan -122.541 40.58 26.0 nan nan 2.810600806887861
nan -122.54 40.58 26.1 nan nan 2.811086976944517
nan -121.757 37.622 21.0 nan nan 2.7863362158748193
nan -104.074 40.327 39.2 nan nan 2.8796749509983717
nan -104.398 37.777 49.6 nan nan 2.927174307552497
nan -111.374 35.517 50.0 nan nan 2.928490911403674
nan -118.637 42.434 27.6 nan nan 2.81835153760459
nan -113.83 34.593 26.1 nan nan 2.811086976944517
nan -112.891 34.469 31.2 nan nan 2.836429083775585
nan -112.237 34.487 33.4 nan nan 2.848200659250406
nan -111.441 34.418 34.9 nan nan 2.856349677686928
nan -110.806 34.337 38.0 nan nan 2.8731709673873045
nan -109.95 34.529 39.0 nan nan 2.8785926368004775
nan -109.29 34.428 39.4 nan nan 2.8807545395773717
nan -108.498 34.542 33.7 nan nan 2.849836783703524
nan -107.01 34.506 32.0 nan nan 2.840636965115628
nan -106.188 34.581 38.3 nan nan 2.8748011577678256
nan -105.435 34.565 40.0 nan nan 2.8839788926801138
nan -104.662 34.527 39.7 nan nan 2.8823663114803617
nan -103.81 34.551 45.0 nan nan 2.9092448155110264
nan -103.097 34.647 45.3 nan nan 2.910604223599109
nan -102.197 34.519 40.1 nan nan 2.8845182790371315
nan -109.992 44.007 47.6 nan nan 2.920162797423507
nan -114.524 33.75 23.8 nan nan 2.799986302346879
nan -113.829 33.814 28.8 nan nan 2.824227371908816
nan -113.005 33.938 28.0 nan nan 2.8202856815586017
nan -112.333 33.953 30.8 nan nan 2.834325866905127
nan -111.478 33.88 29.7 nan nan 2.8286770232745235
nan -110.844 33.695 30.4 nan nan 2.832242444089643
nan -110.034 33.778 35.7 nan nan 2.8606547986058715
nan -109.254 33.957 31.5 nan nan 2.838007597719321
nan -108.377 33.909 38.7 nan nan 2.87696821001927
nan -109.996 43.173 46.2 nan nan 2.9145097219326246
nan -107.674 34.009 36.9 nan nan 2.8671764178836168
nan -106.965 33.937 34.4 nan nan 2.853635200134897
nan -106.965 33.937 33.7 nan nan 2.849836783703524
nan -106.921 34.074 32.0 nan nan 2.840636965115628
nan -106.921 34.074 31.0 nan nan 2.835375807472825
nan -106.055 33.931 37.3 nan nan 2.8693628715947264
nan -105.436 33.926 46.8 nan nan 2.9170020389869764
nan -104.693 33.923 46.5 nan nan 2.915767523821944
nan -103.825 33.923 46.1 nan nan 2.9140851332392246
nan -103.163 33.884 47.1 nan nan 2.9182139704390604
nan -102.248 33.909 43.7 nan nan 2.90308111302571
nan -108.976 43.231 54.9 nan nan 2.940786029471666
nan -108.039 42.569 39.0 nan nan 2.8785926368004775
nan -109.598 44.453 47.7 nan nan 2.9205392448499246
nan -109.189 44.102 48.1 nan nan 2.9220067941738663
nan -108.204 43.596 57.6 nan nan 2.945049876324168
nan -108.966 45.153 47.9 nan nan 2.9212798623041185
nan -108.533 44.77 45.2 nan nan 2.9101556855118926
nan -107.474 44.106 38.9 nan nan 2.878051072007005
nan -122.71 41.732 36.5 nan nan 2.8649993944996166
nan -108.43 40.429 46.5 nan nan 2.915767523821944
nan -113.657 33.2 26.8 nan nan 2.8144973222806353
nan -112.946 33.363 26.2 nan nan 2.811574566741968
nan -112.158 33.289 25.6 nan nan 2.808672650078604
nan -111.427 33.341 25.7 nan nan 2.809152455692002
nan -110.472 33.297 29.8 nan nan 2.8291767722447068
nan -110.036 33.085 24.5 nan nan 2.8033885267027707
nan -109.266 33.292 30.7 nan nan 2.8338030840369046
nan -108.592 33.113 34.4 nan nan 2.853635200134897
nan -107.671 33.309 36.0 nan nan 2.8622750241539325
nan -106.964 33.256 33.5 nan nan 2.848747426079461
nan -106.232 33.262 32.9 nan nan 2.8454607270117873
nan -105.365 33.33 44.0 nan nan 2.904529362236984
nan -104.717 33.28 52.9 nan nan 2.9367543694922054
nan -103.98 33.272 43.6 nan nan 2.902593443435158
nan -103.215 33.315 44.3 nan nan 2.9059599724278016
nan -102.387 33.288 41.9 nan nan 2.8940081751770177
nan -108.825 40.603 56.3 nan nan 2.9432014697836455
nan -109.72 34.262 38.2 nan nan 2.874258324616137
nan -165.373 64.565 31.54 nan nan 2.838217445113711
nan -142.092 60.49 43.5 nan nan 2.902103143303494
nan -141.662 61.06 34.5 nan nan 2.854177345876593
nan -139.637 59.953 40.0 nan nan 2.8839788926801138
nan -143.7 60.393 32.0 nan nan 2.840636965115628
nan -144.605 60.968 36.7 nan nan 2.866086904273406
nan -150.987 64.1 33.0 nan nan 2.8460071825835715
nan -150.906 59.751 44.0 nan nan 2.904529362236984
nan -149.299 64.173 27.8 nan nan 2.819313878511964
nan -152.084 63.419 33.0 nan nan 2.8460071825835715
nan -147.805 64.645 29.5 nan nan 2.8276840634383817
nan -152.315 63.883 30.2 nan nan 2.8312091792682734
nan -150.204 67.227 37.5 nan nan 2.8704526665068797
nan -143.093 60.752 41.0 nan nan 2.8893310460119874
nan -141.34 60.965 37.5 nan nan 2.8704526665068797
nan -150.262 62.406 32.7 nan nan 2.844376278021482
nan -150.747 61.434 35.2 nan nan 2.8579738311598035
nan -142.487 60.082 42.2 nan nan 2.8955523794503
nan -147.376 63.075 41.6 nan nan 2.89246241836167
nan -145.775 61.129 44.0 nan nan 2.904529362236984
nan -144.07 63.648 29.8 nan nan 2.8291767722447068
nan -156.879 64.746 33.8 nan nan 2.850380203135293
nan -146.948 64.409 29.0 nan nan 2.825212895282162
nan -142.341 60.602 37.2 nan nan 2.8688168240426877
nan -157.095 59.773 32.6 nan nan 2.843838134658327
nan -145.923 61.492 42.8 nan nan 2.8986099755055688
nan -142.361 60.923 41.0 nan nan 2.8893310460119874
nan -148.458 61.413 38.6 nan nan 2.876426827040769
nan -150.923 63.553 31.4 nan nan 2.8374821963979517
nan -141.005 60.824 40.4 nan nan 2.886136505788249
nan -148.937 63.732 32.6 nan nan 2.843838134658327
nan -148.232 64.96 29.0 nan nan 2.825212895282162
nan -150.744 65.03 30.8 nan nan 2.834325866905127
nan -149.069 64.593 29.1 nan nan 2.8257060854793172
nan -145.47 62.97 39.2 nan nan 2.8796749509983717
nan -140.253 60.096 32.0 nan nan 2.840636965115628
nan -139.401 59.667 38.0 nan nan 2.8731709673873045
nan -145.525 65.517 33.8 nan nan 2.850380203135293
nan -152.189 62.896 34.8 nan nan 2.8558063874990673
nan -148.333 60.858 37.0 nan nan 2.8677229849265236
nan -162.908 68.054 41.0 nan nan 2.8893310460119874
nan -144.846 63.74 30.8 nan nan 2.834325866905127
nan -141.348 60.299 36.4 nan nan 2.864454698835285
nan -148.86 63.406 37.4 nan nan 2.8699081428458832
nan -140.783 60.129 38.0 nan nan 2.8731709673873045
nan -148.332 61.807 38.0 nan nan 2.8731709673873045
nan -143.99 63.976 30.8 nan nan 2.834325866905127
nan -145.208 60.534 36.0 nan nan 2.8622750241539325
nan -154.184 56.559 30.6 nan nan 2.8332817140863664
nan -151.532 61.98 38.0 nan nan 2.8731709673873045
nan -150.223 60.512 33.8 nan nan 2.850380203135293
nan -142.839 60.179 38.0 nan nan 2.8731709673873045
nan -149.453 60.104 35.0 nan nan 2.8568924646550795
nan -141.144 60.44 42.8 nan nan 2.8986099755055688
nan -142.829 60.754 36.8 nan nan 2.8666310371748316
nan -167.927 65.56 30.2 nan nan 2.8312091792682734
nan -143.454 61.228 36.8 nan nan 2.8666310371748316
nan -148.848 62.833 32.5 nan nan 2.8433017480634244
nan -142.853 60.448 32.5 nan nan 2.8433017480634244
nan -148.092 64.472 26.5 nan nan 2.813039286038856
nan -151.237 59.525 38.5 nan nan 2.8758852825886287
nan -145.234 66.566 37.4 nan nan 2.8699081428458832
nan -143.321 60.28 37.8 nan nan 2.872083337055807
nan -144.598 61.606 40.2 nan nan 2.8850580366278793
nan -143.785 66.95 30.2 nan nan 2.8312091792682734
nan -141.655 66.809 28.4 nan nan 2.8222542549905696
nan -161.96 60.751 29.6 nan nan 2.8281797857287505
nan -143.812 61.442 41.4 nan nan 2.891426658176848
nan -141.751 60.358 41.0 nan nan 2.8893310460119874
nan -156.617 71.322 28.5 nan nan 2.8227482126250707
nan -161.194 68.648 31.4 nan nan 2.8374821963979517
nan -159.587 69.105 39.8 nan nan 2.8829028471690417
nan -150.613 69.836 32.8 nan nan 2.8449169347624497
nan -148.701 69.72 31.4 nan nan 2.8374821963979517
nan -144.912 69.918 32.0 nan nan 2.840636965115628
nan -143.711 69.626 38.6 nan nan 2.876426827040769
nan -163.083 67.699 28.4 nan nan 2.8222542549905696
nan -158.115 68.495 40.4 nan nan 2.886136505788249
nan -156.613 68.713 38.8 nan nan 2.8775095785679485
nan -150.681 68.966 44.6 nan nan 2.9073790529677352
nan -146.375 69.322 39.2 nan nan 2.8796749509983717
nan -140.965 69.243 38.6 nan nan 2.876426827040769
nan -161.826 67.082 28.4 nan nan 2.8222542549905696
nan -160.603 67.421 27.8 nan nan 2.819313878511964
nan -157.232 67.457 33.2 nan nan 2.8471040665383502
nan -156.189 68.257 44.6 nan nan 2.9073790529677352
nan -153.972 68.441 44.0 nan nan 2.904529362236984
nan -151.813 68.134 42.2 nan nan 2.8955523794503
nan -149.616 68.058 38.2 nan nan 2.874258324616137
nan -148.487 68.075 45.2 nan nan 2.9101556855118926
nan -145.568 68.121 38.0 nan nan 2.8731709673873045
nan -141.595 68.186 30.2 nan nan 2.8312091792682734
nan -139.535 68.604 33.2 nan nan 2.8471040665383502
nan -137.897 68.389 35.6 nan nan 2.8601186948923867
nan -136.719 66.37 32.8 nan nan 2.8449169347624497
nan -166.329 65.474 30.2 nan nan 2.8312091792682734
nan -164.648 65.708 30.8 nan nan 2.834325866905127
nan -161.25 66.442 28.4 nan nan 2.8222542549905696
nan -157.773 66.833 33.8 nan nan 2.850380203135293
nan -155.725 67.049 32.0 nan nan 2.840636965115628
nan -153.483 67.222 38.6 nan nan 2.876426827040769
nan -152.179 67.508 42.8 nan nan 2.8986099755055688
nan -147.887 67.519 35.0 nan nan 2.8568924646550795
nan -145.643 67.593 32.6 nan nan 2.843838134658327
nan -144.145 67.695 33.8 nan nan 2.850380203135293
nan -139.872 67.614 29.6 nan nan 2.8281797857287505
nan -164.039 64.994 33.2 nan nan 2.8471040665383502
nan -162.355 65.394 30.2 nan nan 2.8312091792682734
nan -160.651 65.501 30.8 nan nan 2.834325866905127
nan -158.654 65.895 32.0 nan nan 2.840636965115628
nan -157.087 66.143 30.8 nan nan 2.834325866905127
nan -153.506 66.516 35.0 nan nan 2.8568924646550795
nan -151.507 66.921 34.5 nan nan 2.854177345876593
nan -150.024 66.711 31.4 nan nan 2.8374821963979517
nan -147.475 66.7 32.4 nan nan 2.8427664628546747
nan -136.222 66.981 38.4 nan nan 2.8753434353095297
nan -162.239 64.638 30.8 nan nan 2.834325866905127
nan -159.913 64.937 35.0 nan nan 2.8568924646550795
nan -158.363 65.153 38.4 nan nan 2.8753434353095297
nan -156.449 65.528 31.4 nan nan 2.8374821963979517
nan -154.881 65.492 31.8 nan nan 2.8395814304387588
nan -152.805 65.657 30.2 nan nan 2.8312091792682734
nan -151.377 65.894 33.8 nan nan 2.850380203135293
nan -149.543 65.825 31.2 nan nan 2.836429083775585
nan -147.878 65.837 31.4 nan nan 2.8374821963979517
nan -141.527 66.23 31.4 nan nan 2.8374821963979517
nan -160.695 63.886 30.8 nan nan 2.834325866905127
nan -151.982 65.18 28.4 nan nan 2.8222542549905696
nan -149.36 65.148 28.4 nan nan 2.8222542549905696
nan -143.154 65.306 27.8 nan nan 2.819313878511964
nan -141.615 65.604 34.4 nan nan 2.853635200134897
nan -139.936 65.448 36.8 nan nan 2.8666310371748316
nan -138.306 65.361 36.2 nan nan 2.8633641150891402
nan -136.377 65.223 37.0 nan nan 2.8677229849265236
nan -163.554 62.749 30.8 nan nan 2.834325866905127
nan -160.602 63.284 33.8 nan nan 2.850380203135293
nan -159.078 63.396 32.6 nan nan 2.843838134658327
nan -156.715 63.465 33.8 nan nan 2.850380203135293
nan -155.621 63.994 33.2 nan nan 2.8471040665383502
nan -154.147 64.177 32.6 nan nan 2.843838134658327
nan -145.37 64.613 31.5 nan nan 2.838007597719321
nan -143.564 64.501 34.4 nan nan 2.853635200134897
nan -138.216 64.453 39.2 nan nan 2.8796749509983717
nan -164.656 61.933 30.8 nan nan 2.834325866905127
nan -161.531 62.294 31.4 nan nan 2.8374821963979517
nan -158.301 62.716 31.4 nan nan 2.8374821963979517
nan -154.07 63.357 31.4 nan nan 2.8374821963979517
nan -142.076 64.029 30.2 nan nan 2.8312091792682734
nan -137.52 63.843 33.2 nan nan 2.8471040665383502
nan -162.683 61.342 33.2 nan nan 2.8471040665383502
nan -161.487 61.678 31.4 nan nan 2.8374821963979517
nan -159.475 61.71 33.8 nan nan 2.850380203135293
nan -158.297 62.134 33.2 nan nan 2.8471040665383502
nan -156.689 62.22 33.2 nan nan 2.8471040665383502
nan -154.854 62.182 36.8 nan nan 2.8666310371748316
nan -153.88 62.479 32.0 nan nan 2.840636965115628
nan -143.348 63.025 33.2 nan nan 2.8471040665383502
nan -141.827 63.062 30.2 nan nan 2.8312091792682734
nan -138.129 63.109 31.4 nan nan 2.8374821963979517
nan -166.201 60.385 35.6 nan nan 2.8601186948923867
nan -160.688 60.695 32.6 nan nan 2.843838134658327
nan -158.959 61.022 31.4 nan nan 2.8374821963979517
nan -157.438 61.401 30.0 nan nan 2.830186431272044
nan -155.824 61.491 33.0 nan nan 2.8460071825835715
nan -154.391 61.904 38.0 nan nan 2.8731709673873045
nan -153.132 61.882 38.6 nan nan 2.876426827040769
nan -142.996 62.401 35.8 nan nan 2.8611924966840636
nan -141.878 62.358 32.6 nan nan 2.843838134658327
nan -138.462 62.444 34.4 nan nan 2.853635200134897
nan -136.794 62.576 30.8 nan nan 2.834325866905127
nan -161.685 59.924 31.4 nan nan 2.8374821963979517
nan -158.769 60.474 35.0 nan nan 2.8568924646550795
nan -157.187 60.527 37.4 nan nan 2.8699081428458832
nan -155.89 60.68 32.6 nan nan 2.843838134658327
nan -154.484 60.813 32.6 nan nan 2.843838134658327
nan -152.209 61.2 38.0 nan nan 2.8731709673873045
nan -137.089 61.459 36.2 nan nan 2.8633641150891402
nan -135.78 61.486 34.4 nan nan 2.853635200134897
nan -161.264 59.253 36.8 nan nan 2.8666310371748316
nan -159.825 59.177 35.6 nan nan 2.8601186948923867
nan -158.093 59.594 34.4 nan nan 2.853635200134897
nan -155.208 59.854 33.8 nan nan 2.850380203135293
nan -154.32 60.195 32.6 nan nan 2.843838134658327
nan -149.724 60.481 35.6 nan nan 2.8601186948923867
nan -140.191 60.772 41.0 nan nan 2.8893310460119874
nan -136.091 60.77 37.4 nan nan 2.8699081428458832
nan -155.229 59.392 31.4 nan nan 2.8374821963979517
nan -153.232 59.652 39.8 nan nan 2.8829028471690417
nan -136.96 60.122 40.4 nan nan 2.886136505788249
nan -147.434 65.117 32.0 nan nan 2.840636965115628
nan -155.887 58.264 31.4 nan nan 2.8374821963979517
nan -155.009 58.648 30.8 nan nan 2.834325866905127
nan -152.394 58.61 37.4 nan nan 2.8699081428458832
nan -136.232 57.962 30.8 nan nan 2.834325866905127
nan -147.862 64.873 28.4 nan nan 2.8222542549905696
nan -149.572 68.641 38.0 nan nan 2.8731709673873045
nan -147.74 62.581 42.5 nan nan 2.897087700875279
nan -138.217 64.452 39.2 nan nan 2.8796749509983717
nan -116.5615 33.3516 29.5 nan nan 2.8276840634383817
nan -116.4225 32.8927 30.6 nan nan 2.8332817140863664
nan -115.45309 33.65484 25.0 nan nan 2.8057912563106306
nan -116.3889 34.0697 31.0 nan nan 2.835375807472825
nan -117.00948 33.64996 32.9 nan nan 2.8454607270117873
nan -116.10059 32.6591 26.6 nan nan 2.8135260435116156
nan -116.84566 32.89083 31.4 nan nan 2.8374821963979517
nan -114.82779 33.05107 27.5 nan nan 2.817872138091292
nan -117.23 33.16 38.9 nan nan 2.878051072007005
nan -116.93036 32.60783 28.8 nan nan 2.824227371908816
nan -118.17117 34.14844 28.1 nan nan 2.8207752302997653
nan -118.40426 33.74329 28.9 nan nan 2.8247200614045727
nan -117.37545 33.99351 31.4 nan nan 2.8374821963979517
nan -115.98617 33.27989 20.5 nan nan 2.7839176433805717
nan -117.66171 33.55259 29.2 nan nan 2.826199831322163
nan -117.78938 33.82843 28.9 nan nan 2.8247200614045727
nan -116.16402 33.63481 22.9 nan nan 2.795582693914786
nan -115.90526 31.68973 33.7 nan nan 2.849836783703524
nan -116.05857 30.84843 31.9 nan nan 2.840108275877057
nan -115.34847 30.0651 37.5 nan nan 2.8704526665068797
nan -114.0138 28.00751 33.9 nan nan 2.850923385638647
nan -112.85649 27.29334 27.6 nan nan 2.81835153760459
nan -111.99905 26.88894 20.9 nan nan 2.7858503992778894
nan -111.36133 26.01577 23.7 nan nan 2.7994999026290017
nan -111.10643 24.3982 29.5 nan nan 2.8276840634383817
nan -109.75611 23.11937 25.8 nan nan 2.809633455483434
nan -112.31993 30.5 32.1 nan nan 2.841167306429827
nan -109.63626 28.91834 28.1 nan nan 2.8207752302997653
nan -109.23084 26.91566 25.9 nan nan 2.810116250252862
nan -107.73933 24.73088 20.3 nan nan 2.782955525734689
nan -84.462 69.459 40.6 nan nan 2.887208776876233
nan -94.07 61.098 41.4 nan nan 2.891426658176848
nan -71.588 68.462 43.9 nan nan 2.9040489410403407
nan -73.197 68.922 43.3 nan nan 2.9011149993474326
nan -93.125 66.397 38.1 nan nan 2.8737148540005024
nan -83.348 64.189 36.0 nan nan 2.8622750241539325
nan -82.485 62.852 36.6 nan nan 2.865543284533721
nan -76.531 64.23 36.5 nan nan 2.8649993944996166
nan -94.087 58.762 40.6 nan nan 2.887208776876233
nan -68.547 63.747 43.5 nan nan 2.902103143303494
nan -81.638 69.994 41.5 nan nan 2.8919454116820575
nan -81.824 69.371 38.4 nan nan 2.8753434353095297
nan -78.119 58.451 41.8 nan nan 2.8934931869102303
nan -77.911 62.418 36.3 nan nan 2.8639094633144193
nan -91.542 63.162 37.5 nan nan 2.8704526665068797
nan -69.879 62.851 44.8 nan nan 2.9083178152220444
nan -90.062 68.09 35.1 nan nan 2.8574340727415897
nan -83.536 69.109 39.8 nan nan 2.8829028471690417
nan -79.592 62.289 35.4 nan nan 2.8590478326533977
nan -72.434 64.663 43.4 nan nan 2.9016102558172867
nan -78.135 63.294 36.3 nan nan 2.8639094633144193
nan -91.078 65.215 37.2 nan nan 2.8688168240426877
nan -65.712 66.143 37.6 nan nan 2.87099650835127
nan -86.371 66.653 37.5 nan nan 2.8704526665068797
nan -93.557 69.54 35.6 nan nan 2.8601186948923867
nan -91.208 63.25 39.4 nan nan 2.8807545395773717
nan -84.115 64.577 37.2 nan nan 2.8688168240426877
nan -85.089 63.775 38.0 nan nan 2.8731709673873045
nan -79.225 56.542 29.1 nan nan 2.8257060854793172
nan -83.324 68.551 38.2 nan nan 2.874258324616137
nan -92.985 67.312 39.1 nan nan 2.8791340179436133
nan -96.003 64.319 35.1 nan nan 2.8574340727415897
nan -92.11 62.81 36.9 nan nan 2.8671764178836168
nan -80.0624 43.6087 40.5 nan nan 2.8866737610327036
nan -74.8842 45.6283 37.0 nan nan 2.8677229849265236
nan -78.0509 45.9544 43.0 nan nan 2.8996171518434943
nan -77.928 45.0198 40.0 nan nan 2.8839788926801138
nan -81.4422 44.2437 45.0 nan nan 2.9092448155110264
nan -79.399 45.4423 40.5 nan nan 2.8866737610327036
nan -76.4707 47.3092 34.5 nan nan 2.854177345876593
nan -76.9642 45.246 39.0 nan nan 2.8785926368004775
nan -80.3013 44.4491 42.5 nan nan 2.897087700875279
nan -77.6186 44.5177 39.0 nan nan 2.8785926368004775
nan -80.4374 43.6755 43.0 nan nan 2.8996171518434943
nan -80.1264 42.9607 40.9 nan nan 2.8888024743612792
nan -80.2132 45.3566 43.5 nan nan 2.902103143303494
nan -73.6861 44.5524 36.5 nan nan 2.8649993944996166
nan -78.7802 44.3541 39.0 nan nan 2.8785926368004775
nan -78.4546 43.1646 41.9 nan nan 2.8940081751770177
nan -76.2648 44.77 40.5 nan nan 2.8866737610327036
nan -74.2127 45.887 38.2 nan nan 2.874258324616137
nan -76.9939 43.934 44.0 nan nan 2.904529362236984
nan -77.2466 45.6773 37.9 nan nan 2.8726270154106173
nan -79.0714 43.9643 40.0 nan nan 2.8839788926801138
nan -82.6284 41.7505 52.4 nan nan 2.935580243852499
nan -77.0754 45.0396 38.6 nan nan 2.876426827040769
nan -79.3115 42.8844 43.5 nan nan 2.902103143303494
nan -79.7602 46.0734 36.5 nan nan 2.8649993944996166
nan -79.1705 43.2096 43.0 nan nan 2.8996171518434943
nan -81.3442 46.6438 36.0 nan nan 2.8622750241539325
nan -81.5234 45.2257 39.5 nan nan 2.8812928119268157
nan -79.8702 43.095 40.5 nan nan 2.8866737610327036
nan -77.0988 52.2915 34.9 nan nan 2.856349677686928
nan -75.2259 50.9649 33.2 nan nan 2.8471040665383502
nan -74.4498 50.1301 34.5 nan nan 2.854177345876593
nan -73.3362 49.1679 42.2 nan nan 2.8955523794503
nan -71.6612 48.4079 42.6 nan nan 2.8975966510966784
nan -68.7614 46.8327 36.5 nan nan 2.8649993944996166
nan -68.7199 46.1279 36.1 nan nan 2.8628190986547346
nan -67.7162 44.9256 34.5 nan nan 2.854177345876593
nan -74.8842 45.6283 39.8 nan nan 2.8829028471690417
nan -77.0754 45.0396 39.6 nan nan 2.8818298993025584
nan -77.928 45.0198 40.2 nan nan 2.8850580366278793
nan -77.6376 49.7589 35.3 nan nan 2.8585115557093106
nan -76.9796 49.058 32.9 nan nan 2.8454607270117873
nan -76.0237 51.7133 36.5 nan nan 2.8649993944996166
nan -79.3989 45.4423 42.0 nan nan 2.8945233128066254
nan -78.0509 45.9544 43.3 nan nan 2.9011149993474326
nan -77.2466 45.6773 38.4 nan nan 2.8753434353095297
nan -80.3013 44.4491 43.8 nan nan 2.903566246142472
nan -80.0624 43.6087 42.2 nan nan 2.8955523794503
nan -79.0714 43.9643 40.2 nan nan 2.8850580366278793
nan -81.3163 43.193 42.2 nan nan 2.8955523794503
nan -79.8702 43.095 42.7 nan nan 2.8981040763563604
nan -79.1705 43.2096 43.9 nan nan 2.9040489410403407
nan -78.4546 43.1646 43.3 nan nan 2.9011149993474326
nan -77.9737 53.0535 38.6 nan nan 2.876426827040769
nan -72.1998 52.8666 38.2 nan nan 2.874258324616137
