LONG,LAT,MOHO_DEPTH,VP/VS,METHOD,SUB-METHOD,AUTHOR,V_PROFILE(Y/N),LOCATION,SUB_LOCATION
-80.22,-0.96,20,1.88,Hk,-,EARS,N,America_South,
-78.39,-0.8,52,1.7,Hk,-,EARS,N,America_South,
-78.5,-0.73,30,2.06,Hk,-,EARS,N,America_South,
-59.97,-0.73,34,2.1,Hk,-,EARS,N,America_South,
-78.17,-0.5,40,1.7,Hk,-,EARS,N,America_South,
-80.18,-0.21,28,1.6,Hk,-,EARS,N,America_South,
-78.59,-0.18,35,1.76,Hk,-,EARS,N,America_South,
-80.2,-0.11,21,2.03,Hk,-,EARS,N,America_South,
-78.5,0.02,29,1.8,Hk,-,EARS,N,America_South,
-78.45,0.24,50,1.6,Hk,-,EARS,N,America_South,
-78.2,0.28,26,1.97,Hk,-,EARS,N,America_South,
-79.61,0.29,27,1.95,Hk,-,EARS,N,America_South,
-78.36,0.3,50,1.95,Hk,-,EARS,N,America_South,
-79.95,0.31,38,1.96,Hk,-,EARS,N,America_South,
-79.98,0.41,32,2.1,Hk,-,EARS,N,America_South,
-79.63,0.58,27,1.62,Hk,-,EARS,N,America_South,
-80.06,0.66,11,1.99,Hk,-,EARS,N,America_South,
-77.79,0.72,38,1.81,Hk,-,EARS,N,America_South,
-79.86,0.81,37,1.88,Hk,-,EARS,N,America_South,
-79.66,0.94,33,1.82,Hk,-,EARS,N,America_South,
-79.57,0.98,29,2.03,Hk,-,EARS,N,America_South,
-78.73,1.84,25,1.62,Hk,-,EARS,N,America_South,
-74.9,3.7,26,1.6,Hk,-,EARS,N,America_South,
-74.04,4.59,56,1.88,Hk,-,EARS,N,America_South,
-52.64,5.11,41,1.71,Hk,-,EARS,N,America_South,
-52.73,5.21,41,1.7,Hk,-,EARS,N,America_South,
-73.08,5.93,29,1.96,Hk,-,EARS,N,America_South,
-75.55,6.23,31,1.76,Hk,-,EARS,N,America_South,
-77.36,8.65,56,1.96,Hk,-,EARS,N,America_South,
-75.67,8.78,24,1.9,Hk,-,EARS,N,America_South,
-70.63,8.88,38,1.61,Hk,-,EARS,N,America_South,
-79.84,9.17,20,1.6,Hk,-,EARS,N,America_South,
-75.18,9.9,23,1.93,Hk,-,EARS,N,America_South,
-74.22,11.16,35,1.81,Hk,-,EARS,N,America_South,
-71.99,11.7,24,1.78,Hk,-,EARS,N,America_South,
0,-90,38,1.83,Hk,-,EARS,N,Antarctica,
140,-90,26,1.63,Hk,-,EARS,N,Antarctica,
144.36,-89.93,40,1.73,Hk,-,EARS,N,Antarctica,
144.44,-89.93,39,1.75,Hk,-,EARS,N,Antarctica,
144.44,-89.93,39,1.74,Hk,-,EARS,N,Antarctica,
144.44,-89.93,25,1.6,Hk,-,EARS,N,Antarctica,
145,-89.93,39,1.76,Hk,-,EARS,N,Antarctica,
-149.43,-87.42,35,1.83,Hk,-,EARS,N,Antarctica,
129.36,-86.99,32,1.6,Hk,-,EARS,N,Antarctica,
-68.55,-85.61,34,1.61,Hk,-,EARS,N,Antarctica,
-143.63,-85.31,26,1.71,Hk,-,EARS,N,Antarctica,
-171.2,-84.72,27,1.69,Hk,-,EARS,N,Antarctica,
-117.39,-84.57,29,1.8,Hk,-,EARS,N,Antarctica,
77.22,-84.5,26,1.6,Hk,-,EARS,N,Antarctica,
-23.73,-84.35,40,1.97,Hk,-,EARS,N,Antarctica,
-86.23,-84.19,31,1.67,Hk,-,EARS,N,Antarctica,
-66.4,-83.87,28,1.65,Hk,-,EARS,N,Antarctica,
156.25,-83.31,36,1.8,Hk,-,EARS,N,Antarctica,
-53.2,-82.86,40,1.74,Hk,-,EARS,N,Antarctica,
-104.39,-82.68,34,1.68,Hk,-,EARS,N,Antarctica,
-136.09,-82.45,30,1.85,Hk,-,EARS,N,Antarctica,
-142.16,-82.38,57,1.83,Hk,-,EARS,N,Antarctica,
-136.08,-82.35,22,1.69,Hk,-,EARS,N,Antarctica,
101.96,-82.08,30,1.6,Hk,-,EARS,N,Antarctica,
107.64,-82.07,49,1.84,Hk,-,EARS,N,Antarctica,
96.76,-82.01,45,2.05,Hk,-,EARS,N,Antarctica,
112.57,-82.01,53,1.72,Hk,-,EARS,N,Antarctica,
117.61,-81.88,40,2.1,Hk,-,EARS,N,Antarctica,
-124.99,-81.8,33,1.66,Hk,-,EARS,N,Antarctica,
122.61,-81.65,43,2.01,Hk,-,EARS,N,Antarctica,
-148.96,-81.64,29,1.65,Hk,-,EARS,N,Antarctica,
-28.42,-81.58,38,1.77,Hk,-,EARS,N,Antarctica,
161.97,-81.48,30,1.6,Hk,-,EARS,N,Antarctica,
152.74,-81.35,36,1.87,Hk,-,EARS,N,Antarctica,
131.47,-81.16,37,2.1,Hk,-,EARS,N,Antarctica,
135.43,-80.81,54,1.8,Hk,-,EARS,N,Antarctica,
135.27,-80.39,52,1.83,Hk,-,EARS,N,Antarctica,
138.92,-80.39,25,1.6,Hk,-,EARS,N,Antarctica,
-119.55,-80,25,1.8,Hk,-,EARS,N,Antarctica,
-105,-79.9,26,1.6,Hk,-,EARS,N,Antarctica,
-82.52,-79.77,35,1.77,Hk,-,EARS,N,Antarctica,
-97.56,-79.44,33,1.62,Hk,-,EARS,N,Antarctica,
-111.78,-79.42,25,1.6,Hk,-,EARS,N,Antarctica,
-147.63,-79.02,24,1.93,Hk,-,EARS,N,Antarctica,
-97.56,-78.94,22,1.64,Hk,-,EARS,N,Antarctica,
162.57,-78.93,49,1.77,Hk,-,EARS,N,Antarctica,
-144.01,-78.75,40,1.67,Hk,-,EARS,N,Antarctica,
-109,-78.6,26,1.97,Hk,-,EARS,N,Antarctica,
-97.59,-78.42,25,1.6,Hk,-,EARS,N,Antarctica,
-93.5,-78.25,27,1.62,Hk,-,EARS,N,Antarctica,
-155.02,-78.03,29,1.7,Hk,-,EARS,N,Antarctica,
-97.56,-77.94,26,1.6,Hk,-,EARS,N,Antarctica,
166.9,-77.92,64,2.05,Hk,-,EARS,N,Antarctica,
166.97,-77.91,51,1.83,Hk,-,EARS,N,Antarctica,
166,-77.89,60,1.91,Hk,-,EARS,N,Antarctica,
166.76,-77.85,25,1.89,Hk,-,EARS,N,Antarctica,
166.76,-77.85,25,1.89,Hk,-,EARS,N,Antarctica,
-109.04,-77.58,27,2.01,Hk,-,EARS,N,Antarctica,
167.28,-77.55,21,1.6,Hk,-,EARS,N,Antarctica,
167.28,-77.55,21,1.6,Hk,-,EARS,N,Antarctica,
-86.77,-77.53,30,2.08,Hk,-,EARS,N,Antarctica,
166.93,-77.53,18,2.03,Hk,-,EARS,N,Antarctica,
167.08,-77.53,32,1.61,Hk,-,EARS,N,Antarctica,
167.08,-77.53,18,1.6,Hk,-,EARS,N,Antarctica,
167.14,-77.53,18,1.87,Hk,-,EARS,N,Antarctica,
161.85,-77.52,32,1.79,Hk,-,EARS,N,Antarctica,
161.85,-77.52,33,1.79,Hk,-,EARS,N,Antarctica,
167.15,-77.52,18,1.74,Hk,-,EARS,N,Antarctica,
167.15,-77.52,22,1.62,Hk,-,EARS,N,Antarctica,
161.85,-77.51,24,2.1,Hk,-,EARS,N,Antarctica,
167.14,-77.51,42,1.72,Hk,-,EARS,N,Antarctica,
-97.56,-77.44,26,1.6,Hk,-,EARS,N,Antarctica,
-103,-77.4,24,1.62,Hk,-,EARS,N,Antarctica,
-141.85,-77.32,28,1.78,Hk,-,EARS,N,Antarctica,
-125.97,-77.13,26,2.1,Hk,-,EARS,N,Antarctica,
166.69,-77,33,1.6,Hk,-,EARS,N,Antarctica,
-97.56,-76.94,34,1.72,Hk,-,EARS,N,Antarctica,
157.9,-76.93,28,2.07,Hk,-,EARS,N,Antarctica,
-107.78,-76.45,25,1.83,Hk,-,EARS,N,Antarctica,
153.33,-76.24,38,1.88,Hk,-,EARS,N,Antarctica,
-120.73,-76.15,40,1.8,Hk,-,EARS,N,Antarctica,
-72.19,-75.28,32,1.63,Hk,-,EARS,N,Antarctica,
154,-75.2,36,2.1,Hk,-,EARS,N,Antarctica,
123.31,-75.11,25,1.6,Hk,-,EARS,N,Antarctica,
158.08,-74.99,34,1.66,Hk,-,EARS,N,Antarctica,
164.12,-74.7,18,1.62,Hk,-,EARS,N,Antarctica,
-111.85,-74.55,24,1.66,Hk,-,EARS,N,Antarctica,
159,-74.2,38,1.68,Hk,-,EARS,N,Antarctica,
154.99,-74,29,2.03,Hk,-,EARS,N,Antarctica,
165.12,-73.88,32,1.84,Hk,-,EARS,N,Antarctica,
164.1,-73.82,27,1.75,Hk,-,EARS,N,Antarctica,
163.33,-73.71,31,1.6,Hk,-,EARS,N,Antarctica,
162.29,-73.6,27,2.08,Hk,-,EARS,N,Antarctica,
161.47,-73.47,42,1.67,Hk,-,EARS,N,Antarctica,
160.5,-73.4,44,1.68,Hk,-,EARS,N,Antarctica,
159.63,-73.3,48,1.64,Hk,-,EARS,N,Antarctica,
158.7,-73.19,42,1.65,Hk,-,EARS,N,Antarctica,
157.85,-73.09,25,1.6,Hk,-,EARS,N,Antarctica,
156.87,-73.03,38,2.1,Hk,-,EARS,N,Antarctica,
-97.56,-72.53,22,2.09,Hk,-,EARS,N,Antarctica,
-2.84,-71.67,38,1.84,Hk,-,EARS,N,Antarctica,
140,-70,26,1.6,Hk,-,EARS,N,Antarctica,
39.59,-69.01,44,1.62,Hk,-,EARS,N,Antarctica,
140.01,-66.67,55,1.62,Hk,-,EARS,N,Antarctica,
110.54,-66.28,32,1.69,Hk,-,EARS,N,Antarctica,
-16.66,81.6,32,1.8,Hk,-,EARS,N,Antarctica,
96.15,16.86,28,1.73,Hk,-,EARS,N,Asia,
92.89,20.13,25,1.6,Hk,-,EARS,N,Asia,
92.89,20.13,25,1.6,Hk,-,EARS,N,Asia,
97.03,20.77,42,1.69,Hk,-,EARS,N,Asia,
94.92,21.21,39,1.6,Hk,-,EARS,N,Asia,
120.81,21.94,35,1.63,Hk,-,EARS,N,Asia,
96.11,22.02,35,1.81,Hk,-,EARS,N,Asia,
93.6,22.64,64,1.65,Hk,-,EARS,N,Asia,
121.08,22.82,51,1.73,Hk,-,EARS,N,Asia,
120.63,23.3,38,1.61,Hk,-,EARS,N,Asia,
121.3,23.39,42,1.6,Hk,-,EARS,N,Asia,
120.95,23.79,40,2.01,Hk,-,EARS,N,Asia,
121.61,23.98,70,2.05,Hk,-,EARS,N,Asia,
121.59,24.17,40,1.68,Hk,-,EARS,N,Asia,
96.34,24.18,29,2.1,Hk,-,EARS,N,Asia,
94.3,24.23,51,1.97,Hk,-,EARS,N,Asia,
121.16,24.25,28,1.94,Hk,-,EARS,N,Asia,
121.37,24.67,30,2.02,Hk,-,EARS,N,Asia,
121.49,24.98,26,1.87,Hk,-,EARS,N,Asia,
121.78,25.07,25,1.81,Hk,-,EARS,N,Asia,
121.52,25.19,34,1.6,Hk,-,EARS,N,Asia,
91.86,25.57,34,1.69,Hk,-,EARS,N,Asia,
86.63,26.84,30,1.72,Hk,-,EARS,N,Asia,
87.92,26.91,55,1.62,Hk,-,EARS,N,Asia,
85.9,26.99,52,1.61,Hk,-,EARS,N,Asia,
86.15,27.01,33,1.9,Hk,-,EARS,N,Asia,
87.32,27.05,54,1.68,Hk,-,EARS,N,Asia,
89.55,27.08,34,2.03,Hk,-,EARS,N,Asia,
85.4,27.15,33,1.97,Hk,-,EARS,N,Asia,
87.76,27.15,50,1.75,Hk,-,EARS,N,Asia,
86.43,27.17,54,2,Hk,-,EARS,N,Asia,
85.91,27.21,40,1.98,Hk,-,EARS,N,Asia,
85.92,27.21,54,1.65,Hk,-,EARS,N,Asia,
85.7,27.27,42,1.87,Hk,-,EARS,N,Asia,
86.55,27.3,41,1.89,Hk,-,EARS,N,Asia,
87.2,27.32,45,1.66,Hk,-,EARS,N,Asia,
84.39,27.43,38,2.02,Hk,-,EARS,N,Asia,
85.05,27.45,64,1.7,Hk,-,EARS,N,Asia,
86.09,27.49,25,1.6,Hk,-,EARS,N,Asia,
89.64,27.49,34,2.1,Hk,-,EARS,N,Asia,
86.58,27.52,25,1.64,Hk,-,EARS,N,Asia,
86.59,27.52,33,1.69,Hk,-,EARS,N,Asia,
89.32,27.57,40,1.83,Hk,-,EARS,N,Asia,
84.7,27.59,38,1.72,Hk,-,EARS,N,Asia,
85.32,27.59,34,1.72,Hk,-,EARS,N,Asia,
85.56,27.6,46,1.76,Hk,-,EARS,N,Asia,
86.23,27.63,48,1.84,Hk,-,EARS,N,Asia,
85.76,27.71,42,1.86,Hk,-,EARS,N,Asia,
85.58,27.72,57,1.66,Hk,-,EARS,N,Asia,
86.16,27.74,25,1.81,Hk,-,EARS,N,Asia,
85.36,27.76,33,2.1,Hk,-,EARS,N,Asia,
84.65,27.78,46,1.73,Hk,-,EARS,N,Asia,
85.28,27.8,44,1.78,Hk,-,EARS,N,Asia,
85.65,27.8,28,1.76,Hk,-,EARS,N,Asia,
86.71,27.8,62,1.65,Hk,-,EARS,N,Asia,
85.15,27.84,44,1.89,Hk,-,EARS,N,Asia,
84.83,27.87,51,1.71,Hk,-,EARS,N,Asia,
85.89,27.88,37,1.81,Hk,-,EARS,N,Asia,
85.89,27.88,35,1.86,Hk,-,EARS,N,Asia,
85.05,27.91,58,1.62,Hk,-,EARS,N,Asia,
84.42,27.92,35,1.93,Hk,-,EARS,N,Asia,
85.55,27.93,27,1.65,Hk,-,EARS,N,Asia,
86.81,27.96,33,1.61,Hk,-,EARS,N,Asia,
85.26,27.98,54,1.68,Hk,-,EARS,N,Asia,
84.62,28,47,1.74,Hk,-,EARS,N,Asia,
84.83,28.06,26,1.85,Hk,-,EARS,N,Asia,
84.64,28.12,26,1.8,Hk,-,EARS,N,Asia,
84.74,28.21,50,1.71,Hk,-,EARS,N,Asia,
130.45,31.51,29,1.69,Hk,-,EARS,N,Asia,Japan
130.88,33.13,26,1.97,Hk,-,EARS,N,Asia,Japan
73.27,33.65,52,1.81,Hk,-,EARS,N,Asia,
133.88,33.73,36,1.7,Hk,-,EARS,N,Asia,Japan
69.04,34.54,66,1.68,Hk,-,EARS,N,Asia,
138.18,34.68,29,1.63,Hk,-,EARS,N,Asia,Japan
72.34,34.73,25,1.66,Hk,-,EARS,N,Asia,
133.11,35,36,1.84,Hk,-,EARS,N,Asia,Japan
74.73,35.24,60,1.76,Hk,-,EARS,N,Asia,
74.86,35.26,67,1.68,Hk,-,EARS,N,Asia,
135.4,35.29,39,1.75,Hk,-,EARS,N,Asia,Japan
74.85,35.34,67,1.68,Hk,-,EARS,N,Asia,
137.03,35.35,43,1.74,Hk,-,EARS,N,Asia,Japan
74.11,35.41,45,1.96,Hk,-,EARS,N,Asia,
74.59,35.41,63,1.74,Hk,-,EARS,N,Asia,
127.4,35.42,36,1.76,Hk,-,EARS,N,Asia,
74.63,35.51,66,1.69,Hk,-,EARS,N,Asia,
75.22,35.6,62,1.8,Hk,-,EARS,N,Asia,
137.35,35.6,46,1.98,Hk,-,EARS,N,Asia,Japan
73.19,36.18,41,1.6,Hk,-,EARS,N,Asia,
140.11,36.21,33,1.6,Hk,-,EARS,N,Asia,Japan
140.19,36.23,27,1.95,Hk,-,EARS,N,Asia,Japan
74.66,36.33,25,1.83,Hk,-,EARS,N,Asia,
127.36,36.38,34,1.71,Hk,-,EARS,N,Asia,
138.21,36.54,28,2.09,Hk,-,EARS,N,Asia,Japan
127.97,36.87,35,1.72,Hk,-,EARS,N,Asia,
126.63,37.48,32,1.74,Hk,-,EARS,N,Asia,
126.92,37.49,30,1.72,Hk,-,EARS,N,Asia,
71.66,37.53,40,1.75,Hk,-,EARS,N,Asia,
68.12,37.56,45,1.8,Hk,-,EARS,N,Asia,
140.79,37.87,32,1.81,Hk,-,EARS,N,Asia,Japan
58.11,37.93,41,1.71,Hk,-,EARS,N,Asia,
58.11,37.93,46,1.64,Hk,-,EARS,N,Asia,
58.11,37.93,30,2.1,Hk,-,EARS,N,Asia,
58.11,37.93,41,1.75,Hk,-,EARS,N,Asia,
58.11,37.93,39,1.77,Hk,-,EARS,N,Asia,
58.11,37.93,41,1.75,Hk,-,EARS,N,Asia,
58.11,37.93,34,1.68,Hk,-,EARS,N,Asia,
58.11,37.93,43,1.6,Hk,-,EARS,N,Asia,
58.11,37.93,34,1.66,Hk,-,EARS,N,Asia,
58.11,37.93,44,1.6,Hk,-,EARS,N,Asia,
58.11,37.93,40,1.6,Hk,-,EARS,N,Asia,
58.11,37.93,41,1.74,Hk,-,EARS,N,Asia,
58.11,37.93,40,1.6,Hk,-,EARS,N,Asia,
58.11,37.93,41,1.73,Hk,-,EARS,N,Asia,
58.11,37.93,38,1.82,Hk,-,EARS,N,Asia,
58.11,37.93,47,1.64,Hk,-,EARS,N,Asia,
58.11,37.93,41,1.75,Hk,-,EARS,N,Asia,
58.11,37.93,38,1.81,Hk,-,EARS,N,Asia,
58.11,37.93,43,1.6,Hk,-,EARS,N,Asia,
58.11,37.93,44,1.61,Hk,-,EARS,N,Asia,
58.12,37.93,53,1.6,Hk,-,EARS,N,Asia,
69.33,38.22,48,1.86,Hk,-,EARS,N,Asia,
69.16,38.66,48,1.73,Hk,-,EARS,N,Asia,
70.32,39,45,1.96,Hk,-,EARS,N,Asia,
67.72,39.28,30,1.83,Hk,-,EARS,N,Asia,
71.8,39.48,55,2.03,Hk,-,EARS,N,Asia,
73.51,40.02,39,1.88,Hk,-,EARS,N,Asia,
70.82,40.06,52,1.67,Hk,-,EARS,N,Asia,
69.67,40.39,46,1.73,Hk,-,EARS,N,Asia,
72.78,40.52,52,1.7,Hk,-,EARS,N,Asia,
141.06,40.79,40,1.76,Hk,-,EARS,N,Asia,Japan
73.82,40.88,42,2,Hk,-,EARS,N,Asia,
76.52,40.92,53,2.1,Hk,-,EARS,N,Asia,
74.47,40.99,54,1.73,Hk,-,EARS,N,Asia,
75.55,41.02,55,1.62,Hk,-,EARS,N,Asia,
72.97,41.33,42,1.6,Hk,-,EARS,N,Asia,
73.94,41.38,38,1.84,Hk,-,EARS,N,Asia,
75.97,41.42,35,1.81,Hk,-,EARS,N,Asia,
75.98,41.42,36,1.78,Hk,-,EARS,N,Asia,
71.17,41.46,32,1.84,Hk,-,EARS,N,Asia,
77.31,41.47,62,1.66,Hk,-,EARS,N,Asia,
77.93,41.54,61,1.81,Hk,-,EARS,N,Asia,
75.01,41.57,64,1.65,Hk,-,EARS,N,Asia,
77.8,41.73,56,1.61,Hk,-,EARS,N,Asia,
71.98,41.78,44,1.85,Hk,-,EARS,N,Asia,
74.33,41.85,50,1.89,Hk,-,EARS,N,Asia,
74.33,41.87,57,1.78,Hk,-,EARS,N,Asia,
75.25,42.08,56,1.84,Hk,-,EARS,N,Asia,
73.69,42.13,28,1.74,Hk,-,EARS,N,Asia,
77.18,42.13,57,1.76,Hk,-,EARS,N,Asia,
77.19,42.13,58,1.75,Hk,-,EARS,N,Asia,
74.51,42.23,38,1.6,Hk,-,EARS,N,Asia,
76.24,42.25,30,1.81,Hk,-,EARS,N,Asia,
79.24,42.32,60,1.87,Hk,-,EARS,N,Asia,
78.4,42.47,67,1.88,Hk,-,EARS,N,Asia,
78.4,42.47,52,1.68,Hk,-,EARS,N,Asia,
72.5,42.49,55,1.74,Hk,-,EARS,N,Asia,
75.94,42.49,32,1.87,Hk,-,EARS,N,Asia,
74.49,42.63,54,1.87,Hk,-,EARS,N,Asia,
74.49,42.64,51,1.68,Hk,-,EARS,N,Asia,
73.78,42.66,57,1.69,Hk,-,EARS,N,Asia,
74.95,42.66,56,1.96,Hk,-,EARS,N,Asia,
77.66,42.78,47,1.83,Hk,-,EARS,N,Asia,
77.67,42.79,60,1.67,Hk,-,EARS,N,Asia,
74.63,42.81,48,1.8,Hk,-,EARS,N,Asia,
141.45,42.84,50,1.73,Hk,-,EARS,N,Asia,Japan
75.32,42.86,40,2.01,Hk,-,EARS,N,Asia,
75.6,42.92,67,1.62,Hk,-,EARS,N,Asia,
74.75,43,56,1.67,Hk,-,EARS,N,Asia,
70.51,43.11,29,1.66,Hk,-,EARS,N,Asia,
76.97,43.22,33,2.1,Hk,-,EARS,N,Asia,
77.23,43.23,49,1.75,Hk,-,EARS,N,Asia,
74.5,43.27,49,1.75,Hk,-,EARS,N,Asia,
79.48,43.33,52,1.75,Hk,-,EARS,N,Asia,
79.49,43.33,29,1.98,Hk,-,EARS,N,Asia,
79.49,43.33,30,1.93,Hk,-,EARS,N,Asia,
52.3,43.34,41,1.78,Hk,-,EARS,N,Asia,
142.59,44.12,18,1.68,Hk,-,EARS,N,Asia,Japan
74,44.21,40,1.93,Hk,-,EARS,N,Asia,
82.29,46.79,52,1.74,Hk,-,EARS,N,Asia,
82.29,46.79,52,1.73,Hk,-,EARS,N,Asia,
81.98,46.81,52,1.74,Hk,-,EARS,N,Asia,
81.98,46.81,52,1.75,Hk,-,EARS,N,Asia,
81.98,46.81,51,1.75,Hk,-,EARS,N,Asia,
142.76,46.96,41,1.63,Hk,-,EARS,N,Asia,Japan
72.34,48.24,46,1.73,Hk,-,EARS,N,Asia,
59.94,49.26,43,1.8,Hk,-,EARS,N,Asia,
58.02,50.43,25,1.78,Hk,-,EARS,N,Asia,
58.02,50.43,26,1.77,Hk,-,EARS,N,Asia,
58.02,50.43,25,1.8,Hk,-,EARS,N,Asia,
78.53,50.62,41,1.75,Hk,-,EARS,N,Asia,
78.62,50.71,42,1.74,Hk,-,EARS,N,Asia,
78.62,50.72,42,1.76,Hk,-,EARS,N,Asia,
78.62,50.72,42,1.75,Hk,-,EARS,N,Asia,
70.98,52.72,38,2.1,Hk,-,EARS,N,Asia,
69,52.95,46,1.74,Hk,-,EARS,N,Asia,
69,52.95,46,1.73,Hk,-,EARS,N,Asia,
70.32,53.05,48,1.78,Hk,-,EARS,N,Asia,
70.28,53.06,49,1.71,Hk,-,EARS,N,Asia,
70.28,53.06,49,1.72,Hk,-,EARS,N,Asia,
70.62,53.68,42,1.72,Hk,-,EARS,N,Asia,
70.62,53.68,42,1.73,Hk,-,EARS,N,Asia,
89.9,27.5,56,1.68,Hk,-,EARS,N,Asia,
90.51,27.5,48,1.81,Hk,-,EARS,N,Asia,
90.77,27.55,28,2.09,Hk,-,EARS,N,Asia,
89.08,27.67,26,2.07,Hk,-,EARS,N,Asia,
128.25,38.27,31,1.7,Hk,-,EARS,N,Asia,
128.62,41.94,36,1.77,Hk,-,EARS,N,Asia,
128.79,41.95,34,1.81,Hk,-,EARS,N,Asia,
86.11,28.4,42,2.1,Hk,-,EARS,N,Asia_China,
86.41,28.66,68,1.68,Hk,-,EARS,N,Asia_China,
85.69,28.74,48,1.86,Hk,-,EARS,N,Asia_China,
86.16,28.76,27,1.6,Hk,-,EARS,N,Asia_China,
87.59,29.14,35,2.1,Hk,-,EARS,N,Asia_China,
85.23,29.33,58,1.97,Hk,-,EARS,N,Asia_China,
86.44,29.5,25,1.76,Hk,-,EARS,N,Asia_China,
75.92,39.52,49,1.97,Hk,-,EARS,N,Asia_China,
75.25,39.73,52,1.87,Hk,-,EARS,N,Asia_China,
78.78,39.79,43,1.9,Hk,-,EARS,N,Asia_China,
77.37,39.82,44,1.6,Hk,-,EARS,N,Asia_China,
76.14,40,51,1.82,Hk,-,EARS,N,Asia_China,
76.84,40.17,26,1.6,Hk,-,EARS,N,Asia_China,
77.63,40.32,61,1.95,Hk,-,EARS,N,Asia_China,
75.77,40.48,40,1.97,Hk,-,EARS,N,Asia_China,
79.04,40.5,25,1.74,Hk,-,EARS,N,Asia_China,
77.96,40.84,32,1.66,Hk,-,EARS,N,Asia_China,
78.46,40.93,44,1.61,Hk,-,EARS,N,Asia_China,
80.11,41.14,46,1.6,Hk,-,EARS,N,Asia_China,
79.22,41.2,39,1.6,Hk,-,EARS,N,Asia_China,
109.84,19.03,30,1.79,Hk,-,EARS,N,Asia_China,
109.84,19.03,32,1.7,Hk,-,EARS,N,Asia_China,
114.14,22.28,30,1.72,Hk,-,EARS,N,Asia_China,
113.65,23.65,31,1.72,Hk,-,EARS,N,Asia_China,
118.39,24.46,30,1.78,Hk,-,EARS,N,Asia_China,
102.74,25.12,44,1.8,Hk,-,EARS,N,Asia_China,
102.74,25.12,45,1.76,Hk,-,EARS,N,Asia_China,
119.95,26.15,32,1.74,Hk,-,EARS,N,Asia_China,
106.66,26.46,39,1.69,Hk,-,EARS,N,Asia_China,
91.16,27.26,25,2.07,Hk,-,EARS,N,Asia_China,
86.83,28.2,36,1.73,Hk,-,EARS,N,Asia_China,
89.66,28.49,43,1.71,Hk,-,EARS,N,Asia_China,
87.12,28.66,58,1.63,Hk,-,EARS,N,Asia_China,
87.86,28.67,68,1.75,Hk,-,EARS,N,Asia_China,
89.66,28.73,25,1.66,Hk,-,EARS,N,Asia_China,
88.02,28.91,25,1.6,Hk,-,EARS,N,Asia_China,
89.74,28.93,32,1.62,Hk,-,EARS,N,Asia_China,
89.25,29.11,53,1.87,Hk,-,EARS,N,Asia_China,
90.18,29.37,45,1.76,Hk,-,EARS,N,Asia_China,
86.73,29.42,40,1.77,Hk,-,EARS,N,Asia_China,
91.15,29.7,62,2.05,Hk,-,EARS,N,Asia_China,
91.15,29.7,26,1.6,Hk,-,EARS,N,Asia_China,
94.05,29.77,49,2.03,Hk,-,EARS,N,Asia_China,
90.76,29.82,66,1.93,Hk,-,EARS,N,Asia_China,
90.41,30,32,1.79,Hk,-,EARS,N,Asia_China,
90.55,30.13,26,1.6,Hk,-,EARS,N,Asia_China,
109.49,30.27,35,2.09,Hk,-,EARS,N,Asia_China,
109.49,30.27,36,2.07,Hk,-,EARS,N,Asia_China,
90.91,30.38,28,1.6,Hk,-,EARS,N,Asia_China,
114.35,30.54,30,1.79,Hk,-,EARS,N,Asia_China,
103.76,30.91,38,1.96,Hk,-,EARS,N,Asia_China,
121.19,31.1,33,1.73,Hk,-,EARS,N,Asia_China,
121.19,31.1,32,1.75,Hk,-,EARS,N,Asia_China,
90,31.42,62,1.66,Hk,-,EARS,N,Asia_China,
89.93,31.9,56,2,Hk,-,EARS,N,Asia_China,
118.85,32.05,32,1.74,Hk,-,EARS,N,Asia_China,
91.69,32.25,52,1.88,Hk,-,EARS,N,Asia_China,
97.02,33.01,46,1.85,Hk,-,EARS,N,Asia_China,
88.84,33.24,54,1.6,Hk,-,EARS,N,Asia_China,
91.9,33.45,68,1.73,Hk,-,EARS,N,Asia_China,
108.92,34.03,30,1.82,Hk,-,EARS,N,Asia_China,
92.71,34.52,70,1.83,Hk,-,EARS,N,Asia_China,
112.47,34.55,34,1.73,Hk,-,EARS,N,Asia_China,
93.91,35.53,29,2.1,Hk,-,EARS,N,Asia_China,
103.84,36.09,50,1.77,Hk,-,EARS,N,Asia_China,
103.84,36.09,51,1.78,Hk,-,EARS,N,Asia_China,
94.81,36.2,70,1.75,Hk,-,EARS,N,Asia_China,
94.82,36.2,70,1.73,Hk,-,EARS,N,Asia_China,
117.12,36.21,34,1.75,Hk,-,EARS,N,Asia_China,
121.63,38.91,34,1.75,Hk,-,EARS,N,Asia_China,
99.82,39.4,55,1.71,Hk,-,EARS,N,Asia_China,
116.17,40.02,40,1.83,Hk,-,EARS,N,Asia_China,
116.18,40.04,42,1.78,Hk,-,EARS,N,Asia_China,
111.56,40.85,43,1.8,Hk,-,EARS,N,Asia_China,
123.58,41.83,32,1.76,Hk,-,EARS,N,Asia_China,
128.32,41.97,36,1.83,Hk,-,EARS,N,Asia_China,
128.08,41.99,38,1.69,Hk,-,EARS,N,Asia_China,
128.13,41.99,35,2.06,Hk,-,EARS,N,Asia_China,
125.26,43.48,30,1.75,Hk,-,EARS,N,Asia_China,
87.7,43.82,51,2.09,Hk,-,EARS,N,Asia_China,
87.7,43.82,44,1.92,Hk,-,EARS,N,Asia_China,
116.08,43.9,39,1.75,Hk,-,EARS,N,Asia_China,
